"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Hydro Pumped Storage","294.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Hydro Run-of-river and poundage","1050.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Hydro Water Reservoir","1413.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Marine","0.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Other","8.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Other renewable","84.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Solar","44.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Waste","204.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|ES","Wind Onshore","14084.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Biomass","269.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Fossil Gas","2906.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Hydro Pumped Storage","269.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Hydro Run-of-river and poundage","1039.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Hydro Water Reservoir","1463.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Marine","0.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Other","8.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Other renewable","84.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Solar","44.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Waste","204.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|ES","Wind Onshore","13315.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Biomass","280.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Fossil Gas","2944.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Hydro Pumped Storage","247.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Hydro Run-of-river and poundage","1034.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Hydro Water Reservoir","1397.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Marine","0.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Other","8.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Other renewable","84.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Solar","44.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Waste","201.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|ES","Wind Onshore","13012.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Biomass","264.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Fossil Gas","3061.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Fossil Hard coal","245.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Hydro Pumped Storage","197.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Hydro Run-of-river and poundage","1025.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Hydro Water Reservoir","1693.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Marine","0.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Other","8.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Other renewable","83.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Solar","44.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Waste","200.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|ES","Wind Onshore","12775.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Biomass","277.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Fossil Gas","2991.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Hydro Pumped Storage","158.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Hydro Run-of-river and poundage","1034.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Hydro Water Reservoir","1596.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Marine","0.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Other","8.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Other renewable","84.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Solar","44.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Waste","197.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|ES","Wind Onshore","13197.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Biomass","269.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Fossil Gas","2986.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Hydro Pumped Storage","48.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Hydro Run-of-river and poundage","1064.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Hydro Water Reservoir","1607.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Marine","0.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Other","8.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Other renewable","81.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Solar","45.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Waste","200.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|ES","Wind Onshore","13875.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Biomass","259.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Fossil Gas","3144.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Hydro Pumped Storage","107.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Hydro Run-of-river and poundage","1089.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Hydro Water Reservoir","1474.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Marine","0.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Nuclear","4663.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Other","8.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Other renewable","80.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Solar","297.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Waste","200.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|ES","Wind Onshore","13940.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Biomass","274.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Fossil Gas","3064.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Hydro Pumped Storage","332.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Hydro Run-of-river and poundage","1122.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Hydro Water Reservoir","1602.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Marine","0.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Other","8.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Other renewable","80.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Solar","1785.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Waste","198.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|ES","Wind Onshore","13969.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Biomass","272.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Fossil Gas","2707.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Hydro Pumped Storage","370.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Hydro Run-of-river and poundage","1117.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Hydro Water Reservoir","1590.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Marine","0.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Other","8.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Other renewable","79.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Solar","3948.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Waste","199.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|ES","Wind Onshore","13963.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Biomass","257.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Fossil Gas","2448.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Hydro Pumped Storage","263.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Hydro Run-of-river and poundage","1074.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Hydro Water Reservoir","1448.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Marine","0.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Other","9.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Other renewable","79.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Solar","5467.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Waste","196.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|ES","Wind Onshore","13758.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Biomass","254.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Fossil Gas","2354.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Hydro Pumped Storage","119.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Hydro Run-of-river and poundage","1070.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Hydro Water Reservoir","1147.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Marine","0.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Other","12.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Other renewable","81.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Solar","6985.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Waste","196.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|ES","Wind Onshore","14015.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Biomass","286.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Fossil Gas","2532.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Hydro Pumped Storage","60.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Hydro Run-of-river and poundage","1090.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Hydro Water Reservoir","1190.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Marine","0.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Other","12.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Other renewable","84.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Solar","7763.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Waste","196.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|ES","Wind Onshore","13969.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Biomass","282.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Fossil Gas","2804.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Hydro Pumped Storage","63.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Hydro Run-of-river and poundage","1098.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Hydro Water Reservoir","1313.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Marine","0.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Nuclear","4664.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Other","12.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Other renewable","81.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Solar","7281.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Energy storage","n/e"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Waste","196.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Wind Offshore","0.00"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|ES","Wind Onshore","13916.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Biomass","269.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Fossil Gas","2594.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Fossil Hard coal","244.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Fossil Oil","4.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Fossil Oil shale","0.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Fossil Peat","0.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Geothermal","0.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Hydro Pumped Storage","62.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Hydro Run-of-river and poundage","1092.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Hydro Water Reservoir","1311.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Marine","0.00"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|ES","Nuclear","4664.00"
