"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|ES","Other","12.00"
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|ES","Other renewable","84.00"
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|ES","Solar","15994.00"
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|ES","Energy storage","n/e"
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|ES","Waste","273.00"
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|ES","Wind Offshore","0.00"
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|ES","Wind Onshore","8987.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Biomass","377.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Fossil Gas","4227.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Fossil Hard coal","547.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Fossil Oil","24.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Fossil Oil shale","0.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Fossil Peat","0.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Geothermal","0.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Hydro Pumped Storage","64.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Hydro Run-of-river and poundage","479.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Hydro Water Reservoir","525.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Marine","0.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Nuclear","6891.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Other","10.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Other renewable","86.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Solar","14707.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Energy storage","n/e"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Waste","279.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Wind Offshore","0.00"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|ES","Wind Onshore","9731.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Biomass","382.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Fossil Gas","4919.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Fossil Hard coal","516.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Fossil Oil","32.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Fossil Oil shale","0.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Fossil Peat","0.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Geothermal","0.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Hydro Pumped Storage","286.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Hydro Run-of-river and poundage","473.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Hydro Water Reservoir","666.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Marine","0.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Nuclear","6895.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Other","11.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Other renewable","88.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Solar","11753.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Energy storage","n/e"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Waste","282.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Wind Offshore","0.00"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|ES","Wind Onshore","10435.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Biomass","386.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Fossil Gas","6791.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Fossil Hard coal","484.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Fossil Oil","39.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Fossil Oil shale","0.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Fossil Peat","0.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Geothermal","0.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Hydro Pumped Storage","480.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Hydro Run-of-river and poundage","508.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Hydro Water Reservoir","816.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Marine","0.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Nuclear","6896.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Other","12.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Other renewable","87.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Solar","5896.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Energy storage","n/e"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Waste","295.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Wind Offshore","0.00"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|ES","Wind Onshore","11902.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Biomass","427.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Fossil Gas","9021.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Fossil Hard coal","498.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Fossil Oil","40.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Fossil Oil shale","0.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Fossil Peat","0.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Geothermal","0.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Hydro Pumped Storage","1402.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Hydro Run-of-river and poundage","561.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Hydro Water Reservoir","1152.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Marine","0.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Nuclear","6899.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Other","10.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Other renewable","87.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Solar","1375.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Energy storage","n/e"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Waste","306.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Wind Offshore","0.00"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|ES","Wind Onshore","11634.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Biomass","449.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Fossil Gas","9476.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Fossil Hard coal","494.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Fossil Oil","40.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Fossil Oil shale","0.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Fossil Peat","0.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Geothermal","0.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Hydro Pumped Storage","1457.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Hydro Run-of-river and poundage","563.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Hydro Water Reservoir","1188.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Marine","0.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Nuclear","6902.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Other","10.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Other renewable","88.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Solar","679.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Energy storage","n/e"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Waste","303.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Wind Offshore","0.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|ES","Wind Onshore","11403.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Biomass","440.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Fossil Gas","8752.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Fossil Hard coal","491.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Fossil Oil","40.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Fossil Oil shale","0.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Fossil Peat","0.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Geothermal","0.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Hydro Pumped Storage","619.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Hydro Run-of-river and poundage","559.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Hydro Water Reservoir","980.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Marine","0.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Nuclear","6905.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Other","10.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Other renewable","83.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Solar","641.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Energy storage","n/e"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Waste","304.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Wind Offshore","0.00"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|ES","Wind Onshore","11137.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Biomass","444.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Fossil Gas","6366.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Fossil Hard coal","455.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Fossil Oil","40.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Fossil Peat","0.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Geothermal","0.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Hydro Pumped Storage","1650.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Hydro Run-of-river and poundage","543.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Hydro Water Reservoir","912.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Marine","0.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Nuclear","6910.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Other","12.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Other renewable","80.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Solar","636.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Energy storage","n/e"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Waste","305.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Wind Offshore","0.00"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|ES","Wind Onshore","10424.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Biomass","440.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Fossil Gas","5311.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Fossil Hard coal","312.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Fossil Oil","40.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Fossil Peat","0.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Geothermal","0.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Hydro Pumped Storage","2111.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Hydro Run-of-river and poundage","528.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Hydro Water Reservoir","710.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Marine","0.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Nuclear","6914.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Other","11.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Other renewable","79.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Solar","636.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Energy storage","n/e"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Waste","298.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Wind Offshore","0.00"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|ES","Wind Onshore","10380.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Biomass","425.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Fossil Gas","4554.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Fossil Hard coal","304.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Fossil Oil","40.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Fossil Peat","0.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Geothermal","0.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Hydro Pumped Storage","1186.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Hydro Run-of-river and poundage","499.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Hydro Water Reservoir","534.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Marine","0.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Nuclear","6922.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Other","11.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Other renewable","76.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Solar","636.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Energy storage","n/e"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Waste","299.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Wind Offshore","0.00"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|ES","Wind Onshore","10447.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Biomass","425.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Fossil Gas","4243.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Fossil Hard coal","307.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Fossil Oil","40.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Fossil Peat","0.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Geothermal","0.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Hydro Pumped Storage","1051.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Hydro Run-of-river and poundage","494.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Hydro Water Reservoir","532.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Marine","0.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Nuclear","6934.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Other","10.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Other renewable","76.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Solar","633.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Energy storage","n/e"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Waste","300.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Wind Offshore","0.00"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|ES","Wind Onshore","10388.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Biomass","431.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Fossil Gas","4143.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Fossil Hard coal","306.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Fossil Oil","40.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Fossil Peat","0.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Geothermal","0.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Hydro Pumped Storage","826.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Hydro Run-of-river and poundage","492.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Hydro Water Reservoir","496.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Marine","0.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Nuclear","6937.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Other","11.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Other renewable","77.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Solar","629.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Energy storage","n/e"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Waste","299.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Wind Offshore","0.00"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|ES","Wind Onshore","10173.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Biomass","425.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Fossil Gas","4139.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Fossil Hard coal","305.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Fossil Oil","40.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Fossil Peat","0.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Geothermal","0.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Hydro Pumped Storage","951.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Hydro Run-of-river and poundage","489.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Hydro Water Reservoir","529.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Marine","0.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Nuclear","6940.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Other","11.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Other renewable","76.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Solar","607.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Energy storage","n/e"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Waste","303.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Wind Offshore","0.00"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|ES","Wind Onshore","9999.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Biomass","411.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Fossil Gas","4845.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Fossil Hard coal","311.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Fossil Oil","40.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Fossil Peat","0.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Geothermal","0.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Hydro Pumped Storage","1085.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Hydro Run-of-river and poundage","492.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Hydro Water Reservoir","546.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Marine","0.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Nuclear","6940.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Other","12.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Other renewable","79.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Solar","530.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Energy storage","n/e"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Waste","298.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Wind Offshore","0.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|ES","Wind Onshore","9859.00"
"04/08/2023 07:00:00 - 04/08/2023 08:00:00","BZN|ES","Biomass","416.00"
"04/08/2023 07:00:00 - 04/08/2023 08:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/08/2023 07:00:00 - 04/08/2023 08:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
