"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Fossil Hard coal","408.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Fossil Oil","128.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Fossil Oil shale","0.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Fossil Peat","0.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Geothermal","0.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Hydro Pumped Storage"," "
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Hydro Run-of-river and poundage","1172.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Hydro Water Reservoir","916.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Marine","0.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Nuclear","7071.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Other renewable","101.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Solar","4589.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Waste","255.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Wind Offshore","0.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Wind Onshore","15722.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Other","61.00"
"12/05/2021 19:00:00 - 12/05/2021 20:00:00","BZN|ES","Energy storage","n/e"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Biomass","449.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Fossil Gas","4580.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Fossil Hard coal","373.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Fossil Oil","130.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Fossil Oil shale","0.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Fossil Peat","0.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Geothermal","0.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Hydro Pumped Storage"," "
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Hydro Run-of-river and poundage","1224.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Hydro Water Reservoir","2346.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Marine","0.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Nuclear","7067.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Other renewable","102.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Solar","1999.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Waste","269.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Wind Offshore","0.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Wind Onshore","14360.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Other","61.00"
"12/05/2021 20:00:00 - 12/05/2021 21:00:00","BZN|ES","Energy storage","n/e"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Biomass","452.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Fossil Gas","4838.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Fossil Hard coal","326.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Fossil Oil","132.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Fossil Oil shale","0.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Fossil Peat","0.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Geothermal","0.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Hydro Pumped Storage"," "
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Hydro Run-of-river and poundage","1247.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Hydro Water Reservoir","4279.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Marine","0.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Nuclear","7066.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Other renewable","100.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Solar","647.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Waste","269.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Wind Offshore","0.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Wind Onshore","12463.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Other","61.00"
"12/05/2021 21:00:00 - 12/05/2021 22:00:00","BZN|ES","Energy storage","n/e"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Biomass","455.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Fossil Gas","4620.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Fossil Hard coal","324.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Fossil Oil","133.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Fossil Oil shale","0.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Fossil Peat","0.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Geothermal","0.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Hydro Pumped Storage"," "
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Hydro Run-of-river and poundage","1234.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Hydro Water Reservoir","3566.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Marine","0.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Nuclear","7068.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Other renewable","99.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Solar","445.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Waste","268.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Wind Offshore","0.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Wind Onshore","11559.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Other","62.00"
"12/05/2021 22:00:00 - 12/05/2021 23:00:00","BZN|ES","Energy storage","n/e"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Biomass","454.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Fossil Gas","4329.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Fossil Hard coal","324.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Fossil Oil","130.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Fossil Oil shale","0.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Fossil Peat","0.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Geothermal","0.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Hydro Pumped Storage"," "
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Hydro Run-of-river and poundage","1216.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Hydro Water Reservoir","1620.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Marine","0.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Nuclear","7070.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Other renewable","100.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Solar","343.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Waste","272.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Wind Offshore","0.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Wind Onshore","10828.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Other","61.00"
"12/05/2021 23:00:00 - 13/05/2021 00:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Biomass","453.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Fossil Gas","4636.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Fossil Hard coal","337.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Fossil Oil","125.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Hydro Run-of-river and poundage","1201.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Hydro Water Reservoir","1651.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Marine","0.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Nuclear","7070.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Other renewable","93.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Solar","267.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Waste","269.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Wind Offshore","0.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Wind Onshore","10464.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Other","60.00"
"13/05/2021 00:00:00 - 13/05/2021 01:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Biomass","448.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Fossil Gas","4465.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Fossil Hard coal","306.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Fossil Oil","125.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Hydro Run-of-river and poundage","1179.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Hydro Water Reservoir","1009.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Marine","0.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Nuclear","7071.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Other renewable","93.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Solar","241.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Waste","275.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Wind Offshore","0.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Wind Onshore","10048.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Other","59.00"
"13/05/2021 01:00:00 - 13/05/2021 02:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Biomass","443.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Fossil Gas","4375.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Fossil Hard coal","318.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Fossil Oil","125.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Hydro Run-of-river and poundage","1166.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Hydro Water Reservoir","903.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Marine","0.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Nuclear","7075.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Other renewable","94.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Solar","209.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Waste","276.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Wind Offshore","0.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Wind Onshore","9328.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Other","59.00"
"13/05/2021 02:00:00 - 13/05/2021 03:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Biomass","444.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Fossil Gas","4165.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Fossil Hard coal","319.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Fossil Oil","126.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Hydro Run-of-river and poundage","1157.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Hydro Water Reservoir","869.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Marine","0.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Nuclear","7074.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Other renewable","97.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Solar","187.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Waste","276.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Wind Offshore","0.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Wind Onshore","8924.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Other","58.00"
"13/05/2021 03:00:00 - 13/05/2021 04:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Biomass","450.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Fossil Gas","4404.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Fossil Hard coal","337.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Fossil Oil","126.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Hydro Run-of-river and poundage","1154.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Hydro Water Reservoir","925.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Marine","0.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Nuclear","7078.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Other renewable","95.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Solar","139.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Waste","276.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Wind Offshore","0.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Wind Onshore","8757.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Other","58.00"
"13/05/2021 04:00:00 - 13/05/2021 05:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Biomass","449.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Fossil Gas","4653.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Fossil Hard coal","344.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Fossil Oil","125.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Hydro Run-of-river and poundage","1156.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Hydro Water Reservoir","1067.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Marine","0.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Nuclear","7078.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Other renewable","95.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Solar","119.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Waste","276.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Wind Offshore","0.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Wind Onshore","8159.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Other","59.00"
"13/05/2021 05:00:00 - 13/05/2021 06:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Biomass","452.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Fossil Gas","4488.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Fossil Hard coal","334.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Fossil Oil","125.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Hydro Run-of-river and poundage","1162.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Hydro Water Reservoir","1579.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Marine","0.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Nuclear","7079.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Other renewable","94.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Solar","55.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Waste","275.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Wind Offshore","0.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Wind Onshore","8146.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Other","60.00"
"13/05/2021 06:00:00 - 13/05/2021 07:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Biomass","446.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Fossil Gas","4716.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Fossil Hard coal","336.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Fossil Oil","126.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Hydro Run-of-river and poundage","1191.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Hydro Water Reservoir","1871.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Marine","0.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Nuclear","7074.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Other renewable","95.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Solar","455.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Waste","273.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Wind Offshore","0.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Wind Onshore","8149.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Other","60.00"
"13/05/2021 07:00:00 - 13/05/2021 08:00:00","BZN|ES","Energy storage","n/e"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Biomass","446.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Fossil Gas","4141.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Fossil Hard coal","375.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Fossil Oil","130.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Fossil Oil shale","0.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Fossil Peat","0.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Geothermal","0.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Hydro Pumped Storage"," "
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Hydro Run-of-river and poundage","1198.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Hydro Water Reservoir","2080.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Marine","0.00"
"13/05/2021 08:00:00 - 13/05/2021 09:00:00","BZN|ES","Nuclear","7042.00"
