"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|DE-LU"
"10.01.2024 07:30 - 10.01.2024 07:45","137.57","EUR"
"10.01.2024 07:45 - 10.01.2024 08:00","181.87","EUR"
"10.01.2024 08:00 - 10.01.2024 08:15","135.09","EUR"
"10.01.2024 08:15 - 10.01.2024 08:30","140.10","EUR"
"10.01.2024 08:30 - 10.01.2024 08:45","156.97","EUR"
"10.01.2024 08:45 - 10.01.2024 09:00","142.41","EUR"
"10.01.2024 09:00 - 10.01.2024 09:15","187.42","EUR"
"10.01.2024 09:15 - 10.01.2024 09:30","151.39","EUR"
"10.01.2024 09:30 - 10.01.2024 09:45","107.59","EUR"
"10.01.2024 09:45 - 10.01.2024 10:00","77.60","EUR"
"10.01.2024 10:00 - 10.01.2024 10:15","144.07","EUR"
"10.01.2024 10:15 - 10.01.2024 10:30","144.90","EUR"
"10.01.2024 10:30 - 10.01.2024 10:45","100.10","EUR"
"10.01.2024 10:45 - 10.01.2024 11:00","85.08","EUR"
"10.01.2024 11:00 - 10.01.2024 11:15","139.94","EUR"
"10.01.2024 11:15 - 10.01.2024 11:30","114.16","EUR"
"10.01.2024 11:30 - 10.01.2024 11:45","97.59","EUR"
"10.01.2024 11:45 - 10.01.2024 12:00","97.58","EUR"
"10.01.2024 12:00 - 10.01.2024 12:15","107.52","EUR"
"10.01.2024 12:15 - 10.01.2024 12:30","109.89","EUR"
"10.01.2024 12:30 - 10.01.2024 12:45","107.63","EUR"
"10.01.2024 12:45 - 10.01.2024 13:00","110.09","EUR"
"10.01.2024 13:00 - 10.01.2024 13:15","87.58","EUR"
"10.01.2024 13:15 - 10.01.2024 13:30","100.08","EUR"
"10.01.2024 13:30 - 10.01.2024 13:45","110.09","EUR"
"10.01.2024 13:45 - 10.01.2024 14:00","139.85","EUR"
"10.01.2024 14:00 - 10.01.2024 14:15","100.04","EUR"
"10.01.2024 14:15 - 10.01.2024 14:30","116.09","EUR"
"10.01.2024 14:30 - 10.01.2024 14:45","120.08","EUR"
"10.01.2024 14:45 - 10.01.2024 15:00","130.10","EUR"
"10.01.2024 15:00 - 10.01.2024 15:15","90.06","EUR"
"10.01.2024 15:15 - 10.01.2024 15:30","112.59","EUR"
"10.01.2024 15:30 - 10.01.2024 15:45","130.09","EUR"
"10.01.2024 15:45 - 10.01.2024 16:00","172.01","EUR"
"10.01.2024 16:00 - 10.01.2024 16:15","115.09","EUR"
"10.01.2024 16:15 - 10.01.2024 16:30","130.09","EUR"
"10.01.2024 16:30 - 10.01.2024 16:45","137.60","EUR"
"10.01.2024 16:45 - 10.01.2024 17:00","164.87","EUR"
"10.01.2024 17:00 - 10.01.2024 17:15","140.39","EUR"
"10.01.2024 17:15 - 10.01.2024 17:30","137.59","EUR"
"10.01.2024 17:30 - 10.01.2024 17:45","146.16","EUR"
"10.01.2024 17:45 - 10.01.2024 18:00","167.41","EUR"
"10.01.2024 18:00 - 10.01.2024 18:15","172.42","EUR"
"10.01.2024 18:15 - 10.01.2024 18:30","137.60","EUR"
"10.01.2024 18:30 - 10.01.2024 18:45","152.20","EUR"
"10.01.2024 18:45 - 10.01.2024 19:00","130.08","EUR"
"10.01.2024 19:00 - 10.01.2024 19:15","169.90","EUR"
"10.01.2024 19:15 - 10.01.2024 19:30","135.09","EUR"
"10.01.2024 19:30 - 10.01.2024 19:45","132.56","EUR"
"10.01.2024 19:45 - 10.01.2024 20:00","106.45","EUR"
"10.01.2024 20:00 - 10.01.2024 20:15","161.44","EUR"
"10.01.2024 20:15 - 10.01.2024 20:30","132.52","EUR"
"10.01.2024 20:30 - 10.01.2024 20:45","102.58","EUR"
"10.01.2024 20:45 - 10.01.2024 21:00","95.02","EUR"
"10.01.2024 21:00 - 10.01.2024 21:15","132.57","EUR"
"10.01.2024 21:15 - 10.01.2024 21:30","112.03","EUR"
"10.01.2024 21:30 - 10.01.2024 21:45","115.01","EUR"
"10.01.2024 21:45 - 10.01.2024 22:00","87.55","EUR"
"10.01.2024 22:00 - 10.01.2024 22:15","154.98","EUR"
"10.01.2024 22:15 - 10.01.2024 22:30","111.53","EUR"
"10.01.2024 22:30 - 10.01.2024 22:45","87.54","EUR"
"10.01.2024 22:45 - 10.01.2024 23:00","77.55","EUR"
"10.01.2024 23:00 - 10.01.2024 23:15","122.52","EUR"
"10.01.2024 23:15 - 10.01.2024 23:30","110.01","EUR"
"10.01.2024 23:30 - 10.01.2024 23:45","80.05","EUR"
"10.01.2024 23:45 - 11.01.2024 00:00","84.07","EUR"
"11.01.2024 00:00 - 11.01.2024 00:15","112.58","EUR"
"11.01.2024 00:15 - 11.01.2024 00:30","102.58","EUR"
"11.01.2024 00:30 - 11.01.2024 00:45","90.09","EUR"
"11.01.2024 00:45 - 11.01.2024 01:00","80.09","EUR"
"11.01.2024 01:00 - 11.01.2024 01:15","102.53","EUR"
"11.01.2024 01:15 - 11.01.2024 01:30","93.40","EUR"
"11.01.2024 01:30 - 11.01.2024 01:45","85.01","EUR"
"11.01.2024 01:45 - 11.01.2024 02:00","77.51","EUR"
"11.01.2024 02:00 - 11.01.2024 02:15","92.56","EUR"
"11.01.2024 02:15 - 11.01.2024 02:30","87.58","EUR"
"11.01.2024 02:30 - 11.01.2024 02:45","85.07","EUR"
"11.01.2024 02:45 - 11.01.2024 03:00","80.08","EUR"
"11.01.2024 03:00 - 11.01.2024 03:15","85.56","EUR"
"11.01.2024 03:15 - 11.01.2024 03:30","85.08","EUR"
"11.01.2024 03:30 - 11.01.2024 03:45","85.06","EUR"
"11.01.2024 03:45 - 11.01.2024 04:00","85.09","EUR"
"11.01.2024 04:00 - 11.01.2024 04:15","79.30","EUR"
"11.01.2024 04:15 - 11.01.2024 04:30","82.56","EUR"
"11.01.2024 04:30 - 11.01.2024 04:45","85.07","EUR"
"11.01.2024 04:45 - 11.01.2024 05:00","95.30","EUR"
"11.01.2024 05:00 - 11.01.2024 05:15","50.05","EUR"
"11.01.2024 05:15 - 11.01.2024 05:30","74.00","EUR"
"11.01.2024 05:30 - 11.01.2024 05:45","94.90","EUR"
"11.01.2024 05:45 - 11.01.2024 06:00","142.41","EUR"
"11.01.2024 06:00 - 11.01.2024 06:15","65.07","EUR"
"11.01.2024 06:15 - 11.01.2024 06:30","90.10","EUR"
"11.01.2024 06:30 - 11.01.2024 06:45","118.49","EUR"
"11.01.2024 06:45 - 11.01.2024 07:00","137.56","EUR"
"11.01.2024 07:00 - 11.01.2024 07:15","87.57","EUR"
"11.01.2024 07:15 - 11.01.2024 07:30","110.08","EUR"
"11.01.2024 07:30 - 11.01.2024 07:45","131.30","EUR"
"11.01.2024 07:45 - 11.01.2024 08:00","151.00","EUR"
"11.01.2024 08:00 - 11.01.2024 08:15","130.09","EUR"
"11.01.2024 08:15 - 11.01.2024 08:30","142.02","EUR"
"11.01.2024 08:30 - 11.01.2024 08:45","130.60","EUR"
"11.01.2024 08:45 - 11.01.2024 09:00","129.90","EUR"
"11.01.2024 09:00 - 11.01.2024 09:15","160.97","EUR"
"11.01.2024 09:15 - 11.01.2024 09:30","127.59","EUR"
"11.01.2024 09:30 - 11.01.2024 09:45","119.50","EUR"
"11.01.2024 09:45 - 11.01.2024 10:00","103.60","EUR"
"11.01.2024 10:00 - 11.01.2024 10:15","145.70","EUR"
"11.01.2024 10:15 - 11.01.2024 10:30","118.10","EUR"
"11.01.2024 10:30 - 11.01.2024 10:45","106.16","EUR"
"11.01.2024 10:45 - 11.01.2024 11:00","92.00","EUR"
"11.01.2024 11:00 - 11.01.2024 11:15","123.90","EUR"
"11.01.2024 11:15 - 11.01.2024 11:30","108.75","EUR"
"11.01.2024 11:30 - 11.01.2024 11:45","101.00","EUR"
"11.01.2024 11:45 - 11.01.2024 12:00","98.60","EUR"
"11.01.2024 12:00 - 11.01.2024 12:15","103.90","EUR"
"11.01.2024 12:15 - 11.01.2024 12:30","101.82","EUR"
"11.01.2024 12:30 - 11.01.2024 12:45","102.58","EUR"
"11.01.2024 12:45 - 11.01.2024 13:00","102.55","EUR"
"11.01.2024 13:00 - 11.01.2024 13:15","89.42","EUR"
"11.01.2024 13:15 - 11.01.2024 13:30","99.90","EUR"
"11.01.2024 13:30 - 11.01.2024 13:45","102.56","EUR"
"11.01.2024 13:45 - 11.01.2024 14:00","115.02","EUR"
"11.01.2024 14:00 - 11.01.2024 14:15","89.28","EUR"
"11.01.2024 14:15 - 11.01.2024 14:30","109.19","EUR"
"11.01.2024 14:30 - 11.01.2024 14:45","110.09","EUR"
"11.01.2024 14:45 - 11.01.2024 15:00","125.06","EUR"
"11.01.2024 15:00 - 11.01.2024 15:15","100.45","EUR"
"11.01.2024 15:15 - 11.01.2024 15:30","103.90","EUR"
"11.01.2024 15:30 - 11.01.2024 15:45","122.52","EUR"
"11.01.2024 15:45 - 11.01.2024 16:00","145.04","EUR"
"11.01.2024 16:00 - 11.01.2024 16:15","105.71","EUR"
"11.01.2024 16:15 - 11.01.2024 16:30","120.06","EUR"
"11.01.2024 16:30 - 11.01.2024 16:45","132.52","EUR"
"11.01.2024 16:45 - 11.01.2024 17:00","146.00","EUR"
"11.01.2024 17:00 - 11.01.2024 17:15","125.04","EUR"
"11.01.2024 17:15 - 11.01.2024 17:30","127.54","EUR"
"11.01.2024 17:30 - 11.01.2024 17:45","131.14","EUR"
"11.01.2024 17:45 - 11.01.2024 18:00","164.91","EUR"
"11.01.2024 18:00 - 11.01.2024 18:15","162.00","EUR"
"11.01.2024 18:15 - 11.01.2024 18:30","130.10","EUR"
"11.01.2024 18:30 - 11.01.2024 18:45","135.43","EUR"
"11.01.2024 18:45 - 11.01.2024 19:00","125.10","EUR"
"11.01.2024 19:00 - 11.01.2024 19:15","167.41","EUR"
"11.01.2024 19:15 - 11.01.2024 19:30","130.09","EUR"
"11.01.2024 19:30 - 11.01.2024 19:45","124.73","EUR"
"11.01.2024 19:45 - 11.01.2024 20:00","100.90","EUR"
"11.01.2024 20:00 - 11.01.2024 20:15","161.00","EUR"
"11.01.2024 20:15 - 11.01.2024 20:30","125.05","EUR"
"11.01.2024 20:30 - 11.01.2024 20:45","96.54","EUR"
"11.01.2024 20:45 - 11.01.2024 21:00","85.08","EUR"
"11.01.2024 21:00 - 11.01.2024 21:15","135.60","EUR"
"11.01.2024 21:15 - 11.01.2024 21:30","117.54","EUR"
"11.01.2024 21:30 - 11.01.2024 21:45","98.54","EUR"
"11.01.2024 21:45 - 11.01.2024 22:00","78.80","EUR"
"11.01.2024 22:00 - 11.01.2024 22:15","124.59","EUR"
"11.01.2024 22:15 - 11.01.2024 22:30","110.00","EUR"
"11.01.2024 22:30 - 11.01.2024 22:45","94.20","EUR"
"11.01.2024 22:45 - 11.01.2024 23:00","81.20","EUR"
"11.01.2024 23:00 - 11.01.2024 23:15","115.00","EUR"
"11.01.2024 23:15 - 11.01.2024 23:30","100.76","EUR"
"11.01.2024 23:30 - 11.01.2024 23:45","92.50","EUR"
"11.01.2024 23:45 - 12.01.2024 00:00","72.60","EUR"
"12.01.2024 00:00 - 12.01.2024 00:15","105.70","EUR"
"12.01.2024 00:15 - 12.01.2024 00:30","95.07","EUR"
"12.01.2024 00:30 - 12.01.2024 00:45","85.07","EUR"
"12.01.2024 00:45 - 12.01.2024 01:00","75.06","EUR"
"12.01.2024 01:00 - 12.01.2024 01:15","97.55","EUR"
"12.01.2024 01:15 - 12.01.2024 01:30","89.93","EUR"
"12.01.2024 01:30 - 12.01.2024 01:45","75.60","EUR"
"12.01.2024 01:45 - 12.01.2024 02:00","75.02","EUR"
"12.01.2024 02:00 - 12.01.2024 02:15","90.07","EUR"
"12.01.2024 02:15 - 12.01.2024 02:30","85.07","EUR"
"12.01.2024 02:30 - 12.01.2024 02:45","80.07","EUR"
"12.01.2024 02:45 - 12.01.2024 03:00","79.20","EUR"
"12.01.2024 03:00 - 12.01.2024 03:15","83.66","EUR"
"12.01.2024 03:15 - 12.01.2024 03:30","80.08","EUR"
"12.01.2024 03:30 - 12.01.2024 03:45","80.07","EUR"
"12.01.2024 03:45 - 12.01.2024 04:00","80.06","EUR"
"12.01.2024 04:00 - 12.01.2024 04:15","74.10","EUR"
"12.01.2024 04:15 - 12.01.2024 04:30","80.01","EUR"
"12.01.2024 04:30 - 12.01.2024 04:45","80.05","EUR"
"12.01.2024 04:45 - 12.01.2024 05:00","91.00","EUR"
"12.01.2024 05:00 - 12.01.2024 05:15","55.11","EUR"
"12.01.2024 05:15 - 12.01.2024 05:30","70.40","EUR"
"12.01.2024 05:30 - 12.01.2024 05:45","87.57","EUR"
"12.01.2024 05:45 - 12.01.2024 06:00","134.93","EUR"
"12.01.2024 06:00 - 12.01.2024 06:15","65.07","EUR"
"12.01.2024 06:15 - 12.01.2024 06:30","90.53","EUR"
"12.01.2024 06:30 - 12.01.2024 06:45","115.30","EUR"
"12.01.2024 06:45 - 12.01.2024 07:00","126.90","EUR"
"12.01.2024 07:00 - 12.01.2024 07:15","92.55","EUR"
"12.01.2024 07:15 - 12.01.2024 07:30","107.55","EUR"
"12.01.2024 07:30 - 12.01.2024 07:45","122.58","EUR"
"12.01.2024 07:45 - 12.01.2024 08:00","145.93","EUR"
"12.01.2024 08:00 - 12.01.2024 08:15","120.09","EUR"
"12.01.2024 08:15 - 12.01.2024 08:30","130.20","EUR"
"12.01.2024 08:30 - 12.01.2024 08:45","149.41","EUR"
"12.01.2024 08:45 - 12.01.2024 09:00","139.91","EUR"
"12.01.2024 09:00 - 12.01.2024 09:15","150.52","EUR"
"12.01.2024 09:15 - 12.01.2024 09:30","122.60","EUR"
"12.01.2024 09:30 - 12.01.2024 09:45","121.20","EUR"
"12.01.2024 09:45 - 12.01.2024 10:00","116.10","EUR"
"12.01.2024 10:00 - 12.01.2024 10:15","128.70","EUR"
"12.01.2024 10:15 - 12.01.2024 10:30","115.30","EUR"
"12.01.2024 10:30 - 12.01.2024 10:45","113.00","EUR"
"12.01.2024 10:45 - 12.01.2024 11:00","105.30","EUR"
"12.01.2024 11:00 - 12.01.2024 11:15","115.40","EUR"
"12.01.2024 11:15 - 12.01.2024 11:30","105.08","EUR"
"12.01.2024 11:30 - 12.01.2024 11:45","104.30","EUR"
"12.01.2024 11:45 - 12.01.2024 12:00","107.59","EUR"
"12.01.2024 12:00 - 12.01.2024 12:15","102.60","EUR"
"12.01.2024 12:15 - 12.01.2024 12:30","105.00","EUR"
"12.01.2024 12:30 - 12.01.2024 12:45","102.20","EUR"
"12.01.2024 12:45 - 12.01.2024 13:00","100.50","EUR"
"12.01.2024 13:00 - 12.01.2024 13:15","108.10","EUR"
"12.01.2024 13:15 - 12.01.2024 13:30","103.60","EUR"
"12.01.2024 13:30 - 12.01.2024 13:45","95.10","EUR"
"12.01.2024 13:45 - 12.01.2024 14:00","93.73","EUR"
"12.01.2024 14:00 - 12.01.2024 14:15","104.30","EUR"
"12.01.2024 14:15 - 12.01.2024 14:30","102.40","EUR"
"12.01.2024 14:30 - 12.01.2024 14:45","97.56","EUR"
"12.01.2024 14:45 - 12.01.2024 15:00","102.55","EUR"
"12.01.2024 15:00 - 12.01.2024 15:15","94.80","EUR"
"12.01.2024 15:15 - 12.01.2024 15:30","104.30","EUR"
"12.01.2024 15:30 - 12.01.2024 15:45","105.08","EUR"
"12.01.2024 15:45 - 12.01.2024 16:00","120.00","EUR"
"12.01.2024 16:00 - 12.01.2024 16:15","100.61","EUR"
"12.01.2024 16:15 - 12.01.2024 16:30","107.90","EUR"
"12.01.2024 16:30 - 12.01.2024 16:45","120.07","EUR"
"12.01.2024 16:45 - 12.01.2024 17:00","132.70","EUR"
"12.01.2024 17:00 - 12.01.2024 17:15","115.03","EUR"
"12.01.2024 17:15 - 12.01.2024 17:30","117.58","EUR"
"12.01.2024 17:30 - 12.01.2024 17:45","122.59","EUR"
"12.01.2024 17:45 - 12.01.2024 18:00","146.29","EUR"
"12.01.2024 18:00 - 12.01.2024 18:15","157.10","EUR"
"12.01.2024 18:15 - 12.01.2024 18:30","122.58","EUR"
"12.01.2024 18:30 - 12.01.2024 18:45","119.60","EUR"
"12.01.2024 18:45 - 12.01.2024 19:00","112.57","EUR"
"12.01.2024 19:00 - 12.01.2024 19:15","164.02","EUR"
"12.01.2024 19:15 - 12.01.2024 19:30","122.58","EUR"
"12.01.2024 19:30 - 12.01.2024 19:45","110.50","EUR"
"12.01.2024 19:45 - 12.01.2024 20:00","80.09","EUR"
"12.01.2024 20:00 - 12.01.2024 20:15","153.80","EUR"
"12.01.2024 20:15 - 12.01.2024 20:30","112.56","EUR"
"12.01.2024 20:30 - 12.01.2024 20:45","97.50","EUR"
"12.01.2024 20:45 - 12.01.2024 21:00","75.47","EUR"
"12.01.2024 21:00 - 12.01.2024 21:15","130.33","EUR"
"12.01.2024 21:15 - 12.01.2024 21:30","102.59","EUR"
"12.01.2024 21:30 - 12.01.2024 21:45","91.10","EUR"
"12.01.2024 21:45 - 12.01.2024 22:00","75.05","EUR"
"12.01.2024 22:00 - 12.01.2024 22:15","124.00","EUR"
"12.01.2024 22:15 - 12.01.2024 22:30","98.32","EUR"
"12.01.2024 22:30 - 12.01.2024 22:45","80.04","EUR"
"12.01.2024 22:45 - 12.01.2024 23:00","70.06","EUR"
"12.01.2024 23:00 - 12.01.2024 23:15","115.00","EUR"
"12.01.2024 23:15 - 12.01.2024 23:30","91.10","EUR"
"12.01.2024 23:30 - 12.01.2024 23:45","75.82","EUR"
"12.01.2024 23:45 - 13.01.2024 00:00","64.00","EUR"
"13.01.2024 00:00 - 13.01.2024 00:15","117.42","EUR"
"13.01.2024 00:15 - 13.01.2024 00:30","95.40","EUR"
"13.01.2024 00:30 - 13.01.2024 00:45","77.80","EUR"
"13.01.2024 00:45 - 13.01.2024 01:00","63.10","EUR"
"13.01.2024 01:00 - 13.01.2024 01:15","107.41","EUR"
"13.01.2024 01:15 - 13.01.2024 01:30","87.70","EUR"
"13.01.2024 01:30 - 13.01.2024 01:45","76.50","EUR"
"13.01.2024 01:45 - 13.01.2024 02:00","62.80","EUR"
"13.01.2024 02:00 - 13.01.2024 02:15","97.90","EUR"
"13.01.2024 02:15 - 13.01.2024 02:30","80.00","EUR"
"13.01.2024 02:30 - 13.01.2024 02:45","82.40","EUR"
"13.01.2024 02:45 - 13.01.2024 03:00","61.90","EUR"
"13.01.2024 03:00 - 13.01.2024 03:15","87.46","EUR"
"13.01.2024 03:15 - 13.01.2024 03:30","75.90","EUR"
"13.01.2024 03:30 - 13.01.2024 03:45","69.30","EUR"
"13.01.2024 03:45 - 13.01.2024 04:00","70.06","EUR"
"13.01.2024 04:00 - 13.01.2024 04:15","71.40","EUR"
"13.01.2024 04:15 - 13.01.2024 04:30","70.00","EUR"
"13.01.2024 04:30 - 13.01.2024 04:45","74.93","EUR"
"13.01.2024 04:45 - 13.01.2024 05:00","75.23","EUR"
"13.01.2024 05:00 - 13.01.2024 05:15","47.58","EUR"
"13.01.2024 05:15 - 13.01.2024 05:30","57.80","EUR"
"13.01.2024 05:30 - 13.01.2024 05:45","69.97","EUR"
"13.01.2024 05:45 - 13.01.2024 06:00","110.74","EUR"
"13.01.2024 06:00 - 13.01.2024 06:15","54.64","EUR"
"13.01.2024 06:15 - 13.01.2024 06:30","72.41","EUR"
"13.01.2024 06:30 - 13.01.2024 06:45","77.42","EUR"
"13.01.2024 06:45 - 13.01.2024 07:00","87.40","EUR"
"13.01.2024 07:00 - 13.01.2024 07:15","61.30","EUR"
"13.01.2024 07:15 - 13.01.2024 07:30","74.30","EUR"
"13.01.2024 07:30 - 13.01.2024 07:45","83.20","EUR"
"13.01.2024 07:45 - 13.01.2024 08:00","103.60","EUR"
"13.01.2024 08:00 - 13.01.2024 08:15","75.00","EUR"
"13.01.2024 08:15 - 13.01.2024 08:30","81.10","EUR"
"13.01.2024 08:30 - 13.01.2024 08:45","87.04","EUR"
"13.01.2024 08:45 - 13.01.2024 09:00","89.90","EUR"
"13.01.2024 09:00 - 13.01.2024 09:15","87.40","EUR"
"13.01.2024 09:15 - 13.01.2024 09:30","82.41","EUR"
"13.01.2024 09:30 - 13.01.2024 09:45","84.94","EUR"
"13.01.2024 09:45 - 13.01.2024 10:00","84.92","EUR"
"13.01.2024 10:00 - 13.01.2024 10:15","85.60","EUR"
"13.01.2024 10:15 - 13.01.2024 10:30","86.52","EUR"
"13.01.2024 10:30 - 13.01.2024 10:45","82.92","EUR"
"13.01.2024 10:45 - 13.01.2024 11:00","76.10","EUR"
"13.01.2024 11:00 - 13.01.2024 11:15","92.44","EUR"
"13.01.2024 11:15 - 13.01.2024 11:30","80.94","EUR"
"13.01.2024 11:30 - 13.01.2024 11:45","75.14","EUR"
"13.01.2024 11:45 - 13.01.2024 12:00","65.30","EUR"
"13.01.2024 12:00 - 13.01.2024 12:15","89.95","EUR"
"13.01.2024 12:15 - 13.01.2024 12:30","79.34","EUR"
"13.01.2024 12:30 - 13.01.2024 12:45","72.46","EUR"
"13.01.2024 12:45 - 13.01.2024 13:00","59.93","EUR"
"13.01.2024 13:00 - 13.01.2024 13:15","77.45","EUR"
"13.01.2024 13:15 - 13.01.2024 13:30","72.45","EUR"
"13.01.2024 13:30 - 13.01.2024 13:45","67.40","EUR"
"13.01.2024 13:45 - 13.01.2024 14:00","47.65","EUR"
"13.01.2024 14:00 - 13.01.2024 14:15","69.94","EUR"
"13.01.2024 14:15 - 13.01.2024 14:30","69.93","EUR"
"13.01.2024 14:30 - 13.01.2024 14:45","56.00","EUR"
"13.01.2024 14:45 - 13.01.2024 15:00","67.41","EUR"
"13.01.2024 15:00 - 13.01.2024 15:15","56.71","EUR"
"13.01.2024 15:15 - 13.01.2024 15:30","67.30","EUR"
"13.01.2024 15:30 - 13.01.2024 15:45","72.40","EUR"
"13.01.2024 15:45 - 13.01.2024 16:00","75.69","EUR"
"13.01.2024 16:00 - 13.01.2024 16:15","59.70","EUR"
"13.01.2024 16:15 - 13.01.2024 16:30","72.40","EUR"
"13.01.2024 16:30 - 13.01.2024 16:45","82.45","EUR"
"13.01.2024 16:45 - 13.01.2024 17:00","92.46","EUR"
"13.01.2024 17:00 - 13.01.2024 17:15","71.21","EUR"
"13.01.2024 17:15 - 13.01.2024 17:30","77.42","EUR"
"13.01.2024 17:30 - 13.01.2024 17:45","84.96","EUR"
"13.01.2024 17:45 - 13.01.2024 18:00","89.93","EUR"
"13.01.2024 18:00 - 13.01.2024 18:15","86.09","EUR"
"13.01.2024 18:15 - 13.01.2024 18:30","84.98","EUR"
"13.01.2024 18:30 - 13.01.2024 18:45","82.49","EUR"
"13.01.2024 18:45 - 13.01.2024 19:00","74.94","EUR"
"13.01.2024 19:00 - 13.01.2024 19:15","92.49","EUR"
"13.01.2024 19:15 - 13.01.2024 19:30","84.92","EUR"
"13.01.2024 19:30 - 13.01.2024 19:45","69.80","EUR"
"13.01.2024 19:45 - 13.01.2024 20:00","54.60","EUR"
"13.01.2024 20:00 - 13.01.2024 20:15","104.10","EUR"
"13.01.2024 20:15 - 13.01.2024 20:30","77.80","EUR"
"13.01.2024 20:30 - 13.01.2024 20:45","64.20","EUR"
"13.01.2024 20:45 - 13.01.2024 21:00","40.27","EUR"
"13.01.2024 21:00 - 13.01.2024 21:15","87.89","EUR"
"13.01.2024 21:15 - 13.01.2024 21:30","64.99","EUR"
"13.01.2024 21:30 - 13.01.2024 21:45","59.95","EUR"
"13.01.2024 21:45 - 13.01.2024 22:00","49.93","EUR"
"13.01.2024 22:00 - 13.01.2024 22:15","87.46","EUR"
"13.01.2024 22:15 - 13.01.2024 22:30","65.29","EUR"
"13.01.2024 22:30 - 13.01.2024 22:45","54.92","EUR"
"13.01.2024 22:45 - 13.01.2024 23:00","47.42","EUR"
"13.01.2024 23:00 - 13.01.2024 23:15","62.47","EUR"
"13.01.2024 23:15 - 13.01.2024 23:30","54.94","EUR"
"13.01.2024 23:30 - 13.01.2024 23:45","45.10","EUR"
"13.01.2024 23:45 - 14.01.2024 00:00","31.30","EUR"
"14.01.2024 00:00 - 14.01.2024 00:15","73.97","EUR"
"14.01.2024 00:15 - 14.01.2024 00:30","58.90","EUR"
"14.01.2024 00:30 - 14.01.2024 00:45","44.99","EUR"
"14.01.2024 00:45 - 14.01.2024 01:00","37.44","EUR"
"14.01.2024 01:00 - 14.01.2024 01:15","59.48","EUR"
"14.01.2024 01:15 - 14.01.2024 01:30","47.45","EUR"
"14.01.2024 01:30 - 14.01.2024 01:45","39.98","EUR"
"14.01.2024 01:45 - 14.01.2024 02:00","34.97","EUR"
"14.01.2024 02:00 - 14.01.2024 02:15","47.47","EUR"
"14.01.2024 02:15 - 14.01.2024 02:30","43.86","EUR"
"14.01.2024 02:30 - 14.01.2024 02:45","39.97","EUR"
"14.01.2024 02:45 - 14.01.2024 03:00","37.45","EUR"
"14.01.2024 03:00 - 14.01.2024 03:15","39.93","EUR"
"14.01.2024 03:15 - 14.01.2024 03:30","39.91","EUR"
"14.01.2024 03:30 - 14.01.2024 03:45","38.46","EUR"
"14.01.2024 03:45 - 14.01.2024 04:00","42.43","EUR"
"14.01.2024 04:00 - 14.01.2024 04:15","37.20","EUR"
"14.01.2024 04:15 - 14.01.2024 04:30","44.90","EUR"
"14.01.2024 04:30 - 14.01.2024 04:45","37.00","EUR"
"14.01.2024 04:45 - 14.01.2024 05:00","44.91","EUR"
"14.01.2024 05:00 - 14.01.2024 05:15","42.40","EUR"
"14.01.2024 05:15 - 14.01.2024 05:30","44.94","EUR"
"14.01.2024 05:30 - 14.01.2024 05:45","42.46","EUR"
"14.01.2024 05:45 - 14.01.2024 06:00","44.97","EUR"
"14.01.2024 06:00 - 14.01.2024 06:15","32.47","EUR"
"14.01.2024 06:15 - 14.01.2024 06:30","39.96","EUR"
"14.01.2024 06:30 - 14.01.2024 06:45","52.46","EUR"
"14.01.2024 06:45 - 14.01.2024 07:00","64.95","EUR"
"14.01.2024 07:00 - 14.01.2024 07:15","34.97","EUR"
"14.01.2024 07:15 - 14.01.2024 07:30","52.48","EUR"
"14.01.2024 07:30 - 14.01.2024 07:45","67.49","EUR"
"14.01.2024 07:45 - 14.01.2024 08:00","84.97","EUR"
"14.01.2024 08:00 - 14.01.2024 08:15","49.98","EUR"
"14.01.2024 08:15 - 14.01.2024 08:30","64.99","EUR"
"14.01.2024 08:30 - 14.01.2024 08:45","74.98","EUR"
"14.01.2024 08:45 - 14.01.2024 09:00","77.45","EUR"
"14.01.2024 09:00 - 14.01.2024 09:15","72.56","EUR"
"14.01.2024 09:15 - 14.01.2024 09:30","69.98","EUR"
"14.01.2024 09:30 - 14.01.2024 09:45","77.46","EUR"
"14.01.2024 09:45 - 14.01.2024 10:00","77.46","EUR"
"14.01.2024 10:00 - 14.01.2024 10:15","69.99","EUR"
"14.01.2024 10:15 - 14.01.2024 10:30","77.44","EUR"
"14.01.2024 10:30 - 14.01.2024 10:45","77.44","EUR"
"14.01.2024 10:45 - 14.01.2024 11:00","73.10","EUR"
"14.01.2024 11:00 - 14.01.2024 11:15","79.94","EUR"
"14.01.2024 11:15 - 14.01.2024 11:30","74.91","EUR"
"14.01.2024 11:30 - 14.01.2024 11:45","72.41","EUR"
"14.01.2024 11:45 - 14.01.2024 12:00","58.52","EUR"
"14.01.2024 12:00 - 14.01.2024 12:15","77.46","EUR"
"14.01.2024 12:15 - 14.01.2024 12:30","72.40","EUR"
"14.01.2024 12:30 - 14.01.2024 12:45","68.01","EUR"
"14.01.2024 12:45 - 14.01.2024 13:00","55.50","EUR"
"14.01.2024 13:00 - 14.01.2024 13:15","69.94","EUR"
"14.01.2024 13:15 - 14.01.2024 13:30","67.44","EUR"
"14.01.2024 13:30 - 14.01.2024 13:45","63.08","EUR"
"14.01.2024 13:45 - 14.01.2024 14:00","60.03","EUR"
