"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"04/11/2020 21:00:00 - 04/11/2020 22:00:00","BZN|ES","Waste","280.00"
"04/11/2020 21:00:00 - 04/11/2020 22:00:00","BZN|ES","Wind Offshore","0.00"
"04/11/2020 21:00:00 - 04/11/2020 22:00:00","BZN|ES","Wind Onshore","13305.00"
"04/11/2020 21:00:00 - 04/11/2020 22:00:00","BZN|ES","Other","59.00"
"04/11/2020 21:00:00 - 04/11/2020 22:00:00","BZN|ES","Energy storage","n/e"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Biomass","463.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Fossil Gas","4689.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Fossil Hard coal","451.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Fossil Oil","257.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Fossil Peat","0.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Geothermal","0.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Hydro Pumped Storage"," "
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Hydro Run-of-river and poundage","886.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Hydro Water Reservoir","2268.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Marine","0.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Nuclear","6067.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Other renewable","100.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Solar","16.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Waste","282.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Wind Offshore","0.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Wind Onshore","13155.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Other","55.00"
"04/11/2020 22:00:00 - 04/11/2020 23:00:00","BZN|ES","Energy storage","n/e"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Biomass","477.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Fossil Gas","4437.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Fossil Hard coal","387.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Fossil Oil","240.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Fossil Oil shale","0.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Fossil Peat","0.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Geothermal","0.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Hydro Pumped Storage"," "
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Hydro Run-of-river and poundage","802.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Hydro Water Reservoir","1345.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Marine","0.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Nuclear","6068.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Other renewable","102.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Solar","18.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Waste","283.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Wind Offshore","0.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Wind Onshore","12938.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Other","55.00"
"04/11/2020 23:00:00 - 05/11/2020 00:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Biomass","479.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Fossil Gas","4366.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Fossil Hard coal","274.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Fossil Oil","207.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Hydro Run-of-river and poundage","761.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Hydro Water Reservoir","1390.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Marine","0.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Nuclear","6069.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Other renewable","101.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Solar","18.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Waste","273.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Wind Onshore","12785.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Other","54.00"
"05/11/2020 00:00:00 - 05/11/2020 01:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Biomass","257.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Fossil Gas","4124.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Fossil Hard coal","270.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Fossil Oil","205.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Hydro Run-of-river and poundage","746.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Hydro Water Reservoir","854.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Marine","0.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Nuclear","6069.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Other renewable","96.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Solar","18.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Waste","233.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Wind Onshore","12987.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Other","54.00"
"05/11/2020 01:00:00 - 05/11/2020 02:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Biomass","240.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Fossil Gas","4057.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Fossil Hard coal","261.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Fossil Oil","205.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Hydro Run-of-river and poundage","727.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Hydro Water Reservoir","676.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Marine","0.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Nuclear","6071.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Other renewable","92.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Solar","18.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Waste","232.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Wind Onshore","13248.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Other","54.00"
"05/11/2020 02:00:00 - 05/11/2020 03:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Biomass","239.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Fossil Gas","4237.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Fossil Hard coal","261.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Fossil Oil","201.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Hydro Run-of-river and poundage","734.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Hydro Water Reservoir","758.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Marine","0.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Nuclear","6069.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Other renewable","92.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Solar","18.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Waste","233.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Wind Onshore","13456.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Other","54.00"
"05/11/2020 03:00:00 - 05/11/2020 04:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Biomass","241.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Fossil Gas","4370.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Fossil Hard coal","267.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Fossil Oil","196.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Hydro Run-of-river and poundage","756.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Hydro Water Reservoir","726.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Marine","0.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Nuclear","6067.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Other renewable","92.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Solar","18.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Waste","225.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Wind Onshore","13754.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Other","54.00"
"05/11/2020 04:00:00 - 05/11/2020 05:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Biomass","243.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Fossil Gas","4285.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Fossil Hard coal","274.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Fossil Oil","197.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Hydro Run-of-river and poundage","772.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Hydro Water Reservoir","623.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Marine","0.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Nuclear","6065.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Other renewable","91.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Solar","18.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Waste","216.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Wind Onshore","13632.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Other","54.00"
"05/11/2020 05:00:00 - 05/11/2020 06:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Biomass","241.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Fossil Gas","4250.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Fossil Hard coal","268.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Fossil Oil","205.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Hydro Run-of-river and poundage","797.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Hydro Water Reservoir","1107.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Marine","0.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Nuclear","6064.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Other renewable","93.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Solar","16.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Waste","224.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Wind Onshore","13465.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Other","54.00"
"05/11/2020 06:00:00 - 05/11/2020 07:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Biomass","240.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Fossil Gas","4972.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Fossil Hard coal","280.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Fossil Oil","222.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Hydro Run-of-river and poundage","864.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Hydro Water Reservoir","1598.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Marine","0.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Nuclear","6068.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Other renewable","94.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Solar","26.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Waste","230.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Wind Onshore","13242.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Other","58.00"
"05/11/2020 07:00:00 - 05/11/2020 08:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Biomass","242.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Fossil Gas","5098.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Fossil Hard coal","282.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Fossil Oil","249.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Hydro Run-of-river and poundage","886.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Hydro Water Reservoir","1935.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Marine","0.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Nuclear","6070.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Other renewable","96.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Solar","142.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Waste","236.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Wind Onshore","13153.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Other","60.00"
"05/11/2020 08:00:00 - 05/11/2020 09:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Biomass","246.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Fossil Gas","5147.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Fossil Hard coal","284.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Fossil Oil","251.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Hydro Run-of-river and poundage","927.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Hydro Water Reservoir","3362.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Marine","0.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Nuclear","6073.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Other renewable","95.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Solar","438.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Waste","234.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Wind Onshore","12905.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Other","60.00"
"05/11/2020 09:00:00 - 05/11/2020 10:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Biomass","339.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Fossil Gas","4923.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Fossil Hard coal","329.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Fossil Oil","252.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Fossil Oil shale","0.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Fossil Peat","0.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Geothermal","0.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Hydro Pumped Storage"," "
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Hydro Run-of-river and poundage","885.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Hydro Water Reservoir","3991.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Marine","0.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Nuclear","6070.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Other renewable","96.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Solar","898.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Waste","237.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Wind Offshore","0.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Wind Onshore","12673.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Other","61.00"
"05/11/2020 10:00:00 - 05/11/2020 11:00:00","BZN|ES","Energy storage","n/e"
"05/11/2020 11:00:00 - 05/11/2020 12:00:00","BZN|ES","Biomass","439.00"
"05/11/2020 11:00:00 - 05/11/2020 12:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"05/11/2020 11:00:00 - 05/11/2020 12:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"05/11/2020 11:00:00 - 05/11/2020 12:00:00","BZN|ES","Fossil Gas","5192.00"
"05/11/2020 11:00:00 - 05/11/2020 12:00:00","BZN|ES","Fossil Hard coal","362.00"
